personality,tone,intimacy,playerInput,response,intimacyDelta
sora,warm,romantic_interest,"Sora, I don’t feel invisible anymore.",Because you never were to me.,1
aya,warm,romantic_interest,"Aya, you’re the reason I stayed.",And you’re the reason I laugh.,1
mika,reflective,romantic_interest,My silence is beautiful now.,Because it’s shared with you.,1
sora,reflective,romantic_interest,"Sora, the waves call my name.",Because you’ve learned to listen.,1
aya,romantic,romantic_interest,"Aya, I feel alive tonight.",Because you’re with me.,1
mika,gentle,romantic_interest,My notebook is a love letter now.,And I’ll read it forever.,1
sora,romantic,romantic_interest,"Sora, your art feels like love.",Because it is.,1
aya,cheerful,stranger,"Aya, do you ever stop moving?",Not when life’s this exciting!,1
aya,playful,stranger,I can’t find my classroom.,Good thing you bumped into me then!,1
mika,gentle,stranger,"Mika, is this seat taken?",It’s empty… if you like quiet.,1
mika,reflective,stranger,This book looks complicated.,It is. But complicated things last.,1
sora,teasing,stranger,"Sora, are you painting again?",Always. What else is there?,1
sora,reflective,stranger,The sea breeze is strong today.,It carries stories if you listen.,1
aya,playful,acquaintance,"Aya, can I borrow some tape?",Sure! But you owe me a smile.,1
mika,reflective,acquaintance,This library feels endless.,That’s why I like it.,1
sora,reflective,acquaintance,"Sora, why sketch waves every time?",Because they never stay the same.,1
aya,cheerful,acquaintance,"Aya, you always wave first.",Someone has to break the ice!,1
mika,gentle,acquaintance,My words always come out late.,That’s fine. I don’t mind waiting.,1
sora,teasing,acquaintance,"Sora, your art looks messy.",Messy? It’s just alive.,1
aya,cheerful,acquaintance,"Aya, are you always this cheerful?",Cheerful is my default mode!,1
mika,cautious,acquaintance,"Mika, your notebook looks personal.",It is. Don’t peek… unless I let you.,1
sora,reflective,acquaintance,"Sora, do you ever paint in silence?",That’s when the colors shout loudest.,1
aya,motivational,acquaintance,"Aya, why did you join the festival team?",So newcomers like you won’t feel lost!,1
mika,reflective,acquaintance,My story isn’t flowing today.,Stories stall… then move again.,1
sora,reflective,acquaintance,"Sora, your sketches feel stormy.",Storms are just emotions on paper.,1
aya,cheerful,friend,"Aya, are you free after class?",Always for a friend!,1
mika,gentle,friend,My silence scares people.,Not me. I find comfort in it.,1
sora,reflective,friend,"Sora, you paint without fear.",Fear makes the best paintbrush.,1
aya,cheerful,friend,"Aya, you always bring energy.",Energy’s better when shared.,1
mika,sad,friend,"Mika, what happens when you can’t write?",I wait… until the words forgive me.,1
sora,reflective,friend,"Sora, your art feels reckless.",Reckless is the only honest way.,1
aya,playful,friend,"Aya, you dragged me into this committee.",You’ll thank me when you’re smiling!,1
mika,cautious,friend,"Mika, can I read your draft?",Maybe. If you promise not to laugh.,1
sora,reflective,friend,"Sora, why so many unfinished sketches?",Because I’m never finished either.,1
aya,warm,friend,"Aya, you always celebrate little things.",Because they matter the most!,1
mika,gentle,friend,My words stumble again.,Then let them stumble—I’ll still listen.,1
sora,angry,friend,"Sora, your lines look angry.",That’s because I was.,1
aya,playful,friend,"Aya, you’re fearless on stage.",Not fearless… just good at faking.,1
mika,gentle,friend,"Mika, do you ever laugh?",Quietly. But it counts.,1
sora,motivational,friend,"Sora, your palette is too bright.",Good—brightness fights the dark.,1
aya,teasing,friend,"Aya, you made me join a game.",And you secretly enjoyed it.,1
mika,reflective,friend,My notebook feels heavy.,That’s because it’s holding you.,1
sora,reflective,friend,"Sora, why paint cliffs so often?",Because they don’t move away.,1
aya,cheerful,friend,"Aya, you always have candy.","One for me, one for you!",1
mika,warm,friend,My story feels lonely.,Not anymore—I’m here.,1
sora,reflective,friend,"Sora, do you ever rest?",Only when the tide tells me to.,1
aya,playful,friend,"Aya, you’re too loud sometimes.",Better too loud than too silent.,1
mika,gentle,friend,My writing feels small.,Small things can still matter.,1
sora,reflective,friend,"Sora, your sketchbook is falling apart.",It’s lived more than most people.,1
aya,motivational,friend,"Aya, thank you for cheering me on.",Always! You deserve the loudest cheers.,1
mika,gentle,friend,My silence feels heavy.,Then let me carry it with you.,1
sora,reflective,friend,"Sora, your canvas looks like chaos.",Chaos keeps me sane.,1
aya,cheerful,close_friend,"Aya, how do you stay optimistic?",I don’t—I just practice smiling first.,1
mika,sad,close_friend,"Mika, you look tired.",Stayed up rewriting a single page again.,1
sora,teasing,close_friend,"Sora, why smear paint with your hands?",Because rules ruin fun.,1
aya,warm,close_friend,"Aya, you’re always here for me.",That’s the plan.,1
mika,gentle,close_friend,My words never feel good enough.,They’re enough for me.,1
sora,angry,close_friend,"Sora, your strokes look violent.",That’s how I let go of anger.,1
aya,cheerful,close_friend,"Aya, walk me home?",Gladly! I’ll even sing on the way.,1
mika,reflective,close_friend,"Mika, what happens when the story ends?",Then I start another.,1
sora,reflective,close_friend,"Sora, the horizon calls you, doesn’t it?",It calls both of us.,1
aya,warm,close_friend,"Aya, you cheer me up easily.",Because I believe in you.,1
mika,gentle,close_friend,My silence feels lighter now.,That’s because it’s shared.,1
sora,playful,close_friend,"Sora, you splash too much paint.",Splashing means I’m alive.,1
aya,playful,close_friend,"Aya, you made me laugh today.",Then mission accomplished!,1
mika,jealous,close_friend,"Mika, do you ever get jealous?",Sometimes… when people don’t notice words.,1
sora,motivational,close_friend,"Sora, your bold colors scare me.",Good—fear wakes you up.,1
aya,warm,close_friend,"Aya, thank you for waiting.",Always worth it.,1
mika,gentle,close_friend,My pen broke again.,Then borrow mine—I want your words to keep flowing.,1
sora,reflective,close_friend,"Sora, you always stare at the sea.",Because it stares back.,1
aya,motivational,close_friend,"Aya, you’re braver than me.",And you’re stronger than you think.,1
sora,reflective,close_friend,"Sora, why paint storms?",Because storms don’t lie.,1
aya,warm,close_friend,"Aya, I don’t want this to end.",Then let’s make more moments.,1
mika,gentle,close_friend,My story feels unfinished.,Then let me help you finish it.,1
sora,reflective,close_friend,"Sora, do you ever erase?",Never. Mistakes make it real.,1
aya,playful,romantic_interest,"Aya, will you dance with me?",Only if you promise not to trip!,1
mika,reflective,romantic_interest,"Mika, tell me your secret.",You already know. You just listen differently.,1
sora,reflective,romantic_interest,"Sora, am I still grey to you?",No—you’re burning bright.,1
aya,warm,romantic_interest,"Aya, you always save me a spot.",Because it’s yours.,1
mika,gentle,romantic_interest,My silence feels warm near you.,Then let it stay forever.,1
sora,romantic,romantic_interest,"Sora, you’re my muse, aren’t you?",More than muse—you’re my horizon.,1
aya,cheerful,romantic_interest,"Aya, will you laugh with me forever?",Only if you keep smiling.,1
mika,romantic,romantic_interest,My story ends with you.,And mine begins with you.,1
sora,reflective,romantic_interest,"Sora, your sketches glow tonight.",Because you’re looking at them.,1
aya,cheerful,romantic_interest,"Aya, the festival feels alive.",Because you’re part of it.,1
mika,gentle,romantic_interest,My notebook belongs to you now.,Then I’ll keep it safe.,1
sora,reflective,romantic_interest,"Sora, the sea feels calm tonight.",Because you learned to swim with it.,1
aya,playful,friend,"Aya, your energy is contagious.",Then let me infect you more!,1
mika,gentle,friend,My silence makes me feel different.,Different isn’t bad. It’s unique.,1
sora,reflective,friend,"Sora, why sketch broken boats?",Because they still carried someone once.,1
aya,playful,friend,"Aya, thanks for the candy.",Don’t thank me—thank the universe for snacks!,1
mika,reflective,friend,My notebook is filling quickly.,That means your thoughts want out.,1
sora,reflective,friend,"Sora, your brush is worn out.",Perfect. That means it lived fully.,1
aya,warm,friend,"Aya, you stayed behind for me?",Of course. I’m not leaving you stranded.,1
mika,sad,friend,"Mika, your words sound sad today.",Sadness makes them honest.,1
sora,reflective,friend,"Sora, why paint over your work?",Because new colors demand space.,1
aya,playful,friend,"Aya, you’re always singing off-key.",It’s not off-key—it’s free key!,1
mika,gentle,friend,My sentences trip sometimes.,I still understand every stumble.,1
sora,reflective,friend,"Sora, that canvas looks unfinished.",Because it’s waiting for you.,1
aya,cheerful,friend,"Aya, you talk to everyone.",And now especially to you.,1
mika,gentle,friend,My writing hand hurts.,Then rest. The story will wait.,1
sora,reflective,friend,"Sora, your sketches spill off the page.",Pages are too small for tides.,1
aya,cheerful,friend,"Aya, why invite me to games?",Because laughter loves company.,1
mika,reflective,friend,My notebook has too many crossings out.,Crossings mean you cared enough to fix it.,1
sora,playful,friend,"Sora, do you always paint barefoot?",Shoes get in the way of waves.,1
aya,cheerful,friend,"Aya, you shine even in the rain.",That’s because rain is fun too!,1
mika,gentle,friend,My words feel shaky.,Shaky still writes truth.,1
sora,reflective,friend,"Sora, what’s your favorite color?",The one you’ll choose next.,1
aya,warm,friend,"Aya, I think I’m lost.","Then I’ll lead the way, like always.",1
mika,reflective,friend,My pen leaks ink again.,Messy pages tell the best stories.,1
sora,motivational,friend,"Sora, you’re fearless with mistakes.",Mistakes are how colors breathe.,1
aya,motivational,friend,"Aya, you always push me forward.",That’s what friends do.,1
mika,gentle,friend,My story feels fragile.,Fragile things deserve care.,1
sora,reflective,friend,"Sora, that cliff sketch feels lonely.",Because it’s waiting for someone at the edge.,1
aya,playful,friend,"Aya, you never stop joking.",Better to laugh than to cry.,1
mika,warm,friend,My silence makes me invisible.,Not to me.,1
sora,reflective,friend,"Sora, why do you keep staring at the sky?",Because it doesn’t stare back.,1
aya,cheerful,friend,"Aya, you make everything into a game.",Games make life lighter!,1
mika,gentle,friend,My notebook is nearly torn apart.,Then let me tape it together with you.,1
sora,reflective,friend,"Sora, why so many blues?",Because blue carries the sea’s voice.,1
aya,playful,friend,"Aya, you made me laugh again.",Then my job here is done!,1
mika,reflective,friend,My story feels stuck again.,"Stories rest too, like people.",1
sora,reflective,friend,"Sora, your strokes are reckless today.",That’s how storms come alive.,1
aya,playful,friend,"Aya, you always make me join.",And you always end up smiling.,1
mika,reflective,friend,My notebook feels alive.,That’s because you’re in it.,1
sora,teasing,friend,"Sora, your brush splattered me.",Good—you’re part of the art now.,1
aya,warm,close_friend,"Aya, you stayed late again.",Only because you did too.,1
mika,gentle,close_friend,My words keep erasing themselves.,Then I’ll remember them for you.,1
sora,motivational,close_friend,"Sora, you never hold back.",Holding back is for cowards.,1
aya,reflective,close_friend,"Aya, why always so cheerful?",Because it’s my shield and my gift.,1
