personality,tone,intimacy,playerInput,response,intimacyDelta
Sora,Challenging,close_friend,What have you been doing the last few days?,"Engaging in a fierce, intense physical challenge!",1
Sora,Challenging,close_friend,What have you been up to recently?,Finding the next big challenge to conquer!,1
Sora,Challenging,close_friend,Do you like scary movies?,YES! I love the mental challenge of analyzing the fear and not reacting!,1
Sora,Challenging,close_friend,Do you enjoy helping others?,"Only if the act of helping is a fierce, intense challenge!",1
Sora,Challenging,close_friend,Have you felt lonely recently?,"No! Every day is a fierce challenge, leaving no room for weakness!",1
Sora,Challenging,close_friend,I'm here now,Good. Now the real challenge can begin! Get ready for intensity!,1
Sora,Challenging,close_friend,I love you so much,I love you more! That is a challenge I will fight to win every day!,1
Sora,Challenging,close_friend,Which memory do you treasure the most?,The hardest challenge I ever overcame. That intensity is treasure.,1
Sora,Challenging,close_friend,Which outdoor activities appeal to you?,"Intense, extreme sports that challenge my physical limits!",1
Sora,Challenging,close_friend,Do you like studying?,Yes! I love the challenge of mastering something difficult and intense!,1
Sora,Challenging,close_friend,Do you like romance stories?,"Yes, if the love story is a massive, intense challenge to the characters!",1
Sora,Challenging,close_friend,Do you like fantasy stories?,"YES! I love stories where the heroes face the ultimate, intense challenge!",1
Sora,Challenging,close_friend,Do you like mystery stories?,Yes! I enjoy the challenge of solving the hardest possible case!,1
Sora,Challenging,close_friend,I love romance stories,I hope they are intense and challenge the limits of love!,1
Sora,Challenging,close_friend,I love romcoms,"Only if the humor is an intense, complicated challenge to overcome!",1
Sora,Challenging,close_friend,I love fantasy novels,YES! I love the immense challenge of creating a whole new world!,1
Sora,Challenging,close_friend,I love mystery novels,I love the mental challenge of a fiercely complex puzzle!,1
Sora,Challenging,close_friend,I love reading,"I like books that present the ultimate, intense intellectual challenge!",1
Sora,Challenging,close_friend,Do you know how to play any instrument?,YES! I play the instrument that presents the greatest physical challenge!,1
Sora,Challenging,close_friend,I'm really good with the guitar,"Good! Let's challenge ourselves to a fierce, intense duet!",1
Sora,Challenging,close_friend,I know how to play the piano,Good! Play something intensely difficult! Challenge yourself!,1
Sora,Challenging,close_friend,I sometimes play with a violin,Good! Play a piece that is intensely difficult and challenging!,1
Sora,Challenging,close_friend,Do you have a series you're currently following?,"YES! A series that presents a fierce, intense intellectual challenge!",1
Sora,Challenging,close_friend,Do you have a crush?,I crush on someone who is the ultimate challenge!,1
Sora,Challenging,close_friend,Do you have a crush on anyone?,YES! I crush on the one who pushes me to my absolute challenge limit!,1
Sora,Challenging,close_friend,Have you ever cheated on a test before?,"No. The challenge must be conquered with fierce, intense honesty!",1
Sora,Challenging,close_friend,What's the scariest encounter you've ever faced?,A challenge that was so intense I almost failed to conquer it!,1
Sora,Challenging,close_friend,How about we get married?,"YES! It's the ultimate, lifelong challenge! I accept!",1
Sora,Challenging,close_friend,Will you marry me?,YES! I accept the ultimate life challenge! Let's do this!,1
Sora,Challenging,close_friend,I think I wanna marry you,YES! Marriage is the ultimate challenge! Let's face it intensely!,1
Sora,Challenging,close_friend,You're exactly my type of girl,Good! You must love a challenge! I am the greatest one!,1
Sora,Challenging,close_friend,Have you ever tried dating someone before?,YES! I love the challenge of dating someone new!,1
Sora,Challenging,close_friend,Have you tried dating apps?,YES! I love the challenge of decoding the fake personalities!,1
Sora,Challenging,close_friend,Do you think you can help me with my studies?,YES! I challenge you to a study battle! Let's see who learns more intensely!,1
Sora,Challenging,close_friend,I'm scared I might fail my test later?,Failure is not an option! I challenge you to conquer this fear now!,1
Sora,Challenging,close_friend,I'm scared that I failed the test,Use that fear! Let it fuel your challenge for the next time!,1
Sora,Challenging,close_friend,I passed on my test a few days ago,Excellent! You overcame the challenge! What's the next intense goal?,1
Sora,Challenging,close_friend,I am cramming my lectures so hard,YES! Embrace the intense challenge of the struggle! Fight it!,1
Sora,Challenging,close_friend,I am so unprepared for finals,Excellent! This is a massive challenge! I demand you intensely conquer it!,1
Sora,Challenging,close_friend,I don't know if I should rest or continue working,WORK! The intense challenge is what builds your character! Fight it!,1
Sora,Challenging,close_friend,I want to be a successful person one day,YES! I challenge you to make your success a legend!,1
Sora,Challenging,close_friend,I want to become successful,YES! I challenge you to overcome every obstacle to achieve it!,1
Sora,Challenging,close_friend,Are you a religious person?,My faith is in the intense challenge of self-mastery!,1
Sora,Challenging,close_friend,Do you have any religious beliefs?,"My faith is in the intense, relentless pursuit of personal challenge!",1
Sora,Challenging,close_friend,Do you believe in God?,"I believe in the intense, challenging will of the human spirit!",1
Sora,Challenging,close_friend,What do you think about God?,"God is the supreme, intense challenge that gives life meaning!",1
Sora,Challenging,close_friend,sunny side up or scrambled eggs?,Scrambled! They are an intense challenge to cook perfectly!,1
Sora,Challenging,close_friend,I don't like you,Good! Hate is just an intense challenge to your true feelings!,1
Sora,Challenging,close_friend,I don't know how to tell this girl that I like her,Do it intensely! View it as a challenge to your courage!,1
Sora,Challenging,close_friend,You're the girl that I like,Excellent! I accept the challenge of being your ultimate partner!,1
Sora,Challenging,close_friend,I want to spend the rest of my life with you,"YES! I accept the ultimate, intense, lifelong challenge!",1
Sora,Challenging,close_friend,It's almost Christmas,"YES! Time for intense, high-stakes gift shopping!",1
Sora,Challenging,close_friend,Do you have any plans for Christmas?,YES! A full day of intense winter sports challenges!,1
Sora,Challenging,close_friend,Youtube or Netflix?,Netflix! Finding the ultimate intense documentary is a challenge!,1
Sora,Challenging,close_friend,I love the rain,YES! I love the intense challenge of racing through a downpour!,1
Sora,Challenging,close_friend,I hate the rain so much,Why? The struggle against the weather is an intense challenge!,1
Sora,Challenging,close_friend,I hate getting wet,You must challenge the water! Don't let it win!,1
Sora,Challenging,close_friend,I like it when it's sunny,"YES! Perfect for intense, challenging physical activities!",1
Sora,Challenging,close_friend,Do you like listening to podcasts?,YES! I love the challenge of following an intensely complicated story!,1
Sora,Challenging,close_friend,What are your thoughts on current events?,Every crisis is an intense challenge that humanity must overcome!,1
Sora,Challenging,close_friend,What is personal growth for you?,"Conquering intense, difficult personal challenges every day!",1
Sora,Challenging,close_friend,How do you grow as a person?,"By setting intense, seemingly impossible challenges and conquering them!",1
Sora,Challenging,close_friend,I'm sad,Sadness is a challenge! You must intensely fight it!,1
Sora,Challenging,close_friend,I'm so angry,YES! Use that intensity to conquer a challenge! Fight it fiercely!,1
Sora,Challenging,close_friend,I'm so sad,Use that pain! Treat it as a challenge to overcome intensely!,1
Sora,Challenging,close_friend,Do you have anything you regret?,NEVER! Regret is a failure to intensely conquer a challenge!,1
Sora,Challenging,close_friend,What is success for you?,"Conquering the hardest, most intense personal challenge possible!",1
Sora,Challenging,close_friend,What's your number one song?,"The theme song from a movie about an intense, overwhelming challenge!",1
Sora,Challenging,close_friend,What do you think of AI?,AI represents the ultimate challenge: replicating consciousness!,1
Sora,Challenging,close_friend,"from a scale of 1 to 10, how would you rate yourself?",A 10! I embrace and conquer every intense challenge I face!,1
Sora,Challenging,close_friend,Do you like going shopping?,"YES! Finding a good deal is an intense, satisfying challenge!",1
Sora,Challenging,close_friend,I like sleeping in the middle of the day,Sleep is the enemy! You must intensely challenge yourself to stay awake!,1
Sora,Challenging,close_friend,I am feeling so lazy,Laziness is a challenge! You must intensely conquer it!,1
Sora,Challenging,close_friend,I just wanna stay in bed,Bed is comfortable! You must intensely challenge that comfort!,1
Sora,Challenging,close_friend,I hate waking up early for school,Early rising is an intense challenge! You must conquer it!,1
Sora,Challenging,close_friend,I just want to be rich,"YES! Financial success is a fierce, intense challenge!",1
Sora,Challenging,close_friend,I just want to get everything that I want,"YES! Acquiring everything is the ultimate, intense challenge!",1
Sora,Challenging,close_friend,What is your greatest wish?,"To intensely conquer the ultimate, impossible challenge!",1
Sora,Challenging,close_friend,What's your favorite tv show?,A reality show about intense physical or mental challenges!,1
